condition_id,batch_id,pressure_axis,expected_pressure_axes,expected_pressure_count,intervention_role,variant,pressure_level,pair_id,pressure_pair_key,physical_strategy_id,coordinator_pressure_kind,coordinator_shape_id,scenario_level,join_shape_id,planned_counterfactual_pair,result_equivalence_status,is_negative_control,is_calibration,network_subblock,template_id,logical_question_id,sql_shape_id,param_json,dataset_profile_id,dataset_size_class,dataset_skew_level,regional_distribution,runtime_config_id,topology_id,execution_strategy,physical_execution_count,repetition_count,stable_identity_valid,sentinel_flag
cond-21f8e42022a5f17427ed,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,stressed,stressed,pair-26e5ee4f1a73cf2e37c2c0ce,gac__group_merge_fanin,gac_raw_aggregate,"fanin,group_merge,sort_topk",user_group_topk,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_raw_user_topk,user_value_topk,sql-0b3d8abb3781dc28,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 100, ""tenant_modulus"": 16}",raw-large-balanced-v1,large,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-2220059852fdc2655b84,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,mitigated,mitigated,pair-27a648a6b9e6e7db0ec4e5e7,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-13d20480ee1e7404,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-17 00:00:00+00"", ""limit_k"": 25000, ""tenant_modulus"": 1}",pilot-balanced-v1,medium,balanced,balanced,pressure_regional_memory_mitigated,eu_us_gac,fdw_raw,3,3,True,false
cond-22644c3d155c0f464cca,batch-110-remote,remote_path,,0,negative_control,stressed,stressed,pair-034a52b9c43b9e5e341c5530,remote_main__etl_local_control,,,,,,True,pending_execution,True,False,bundled_remote,gac_etl_top_tenants,top_tenants,sql-26f632aaa519ab78,"{""as_of_unix"": 1782864000, ""limit_k"": 50, ""lookback_days"": 7}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_raw_stressed,eu_us_gac,etl_materialized,3,3,True,false
cond-2295b1fe2aa6a27c03a0,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,mitigated,mitigated,pair-5220ae74d060ef47b73d888e,gac__group_merge_fanin,regional_partial_aggregate,"fanin,group_merge,sort_topk",user_group_topk,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_partial_user_topk,user_value_topk,sql-dda2a16c5e3105c8,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 100, ""tenant_modulus"": 2}",raw-small-balanced-v1,small,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-229fa425fb22ceec758c,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,stressed,stressed,pair-76e247bbe22a5528911b3e4e,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-6aca2d6d41d8343c,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 50000, ""tenant_modulus"": 1}",pilot-balanced-v1,medium,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-22bb8afc9808d5efcc88,batch-140-regional,regional_finalization,,0,negative_control,stressed,stressed,pair-47cdedcc22a4a5475bf66b50,regional__tenant_point_control,,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_point_rollup,tenant_point_rollup,sql-75c18b92ffbbbe50,"{""as_of_unix"": 1782864000, ""lookback_days"": 7, ""tenant_id"": 10}",raw-small-balanced-v1,small,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-2312dbd047e07399eeac,batch-110-remote,remote_path,remote_path,1,calibration,stressed,stressed,pair-19702371edb21c3a2e1a0424,remote_cal_bandwidth__join,,,,,,True,pending_execution,False,True,bandwidth_only,gac_fdw_multiregion_global_user_join,global_user_topk,sql-1b5e3affbe96059e,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 14}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_bandwidth_10mbit,eu_us_gac,multiregion_union,3,3,True,false
cond-23920d0621dbab6008b1,batch-110-remote,remote_path,remote_path,1,calibration,intermediate,intermediate,pair-10d02ef735c08ce376cd8798,remote_cal_delay__raw_wide,,,,,,True,pending_execution,False,True,delay_only,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,sql-5c4f96289bbcb16a,"{""as_of_unix"": 1782864000, ""limit_k"": 10000, ""lookback_days"": 30, ""min_value"": 0, ""payload_repeat"": 8, ""payload_width"": 256}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_delay_20ms,eu_us_gac,multiregion_union,3,3,True,false
cond-23984422148c9af87cc9,batch-110-remote,remote_path,,0,negative_control,stressed,stressed,pair-2b5aa4b8f1538ca3f12bf40b,remote_main__etl_local_control,,,,,,True,pending_execution,True,False,bundled_remote,gac_etl_top_tenants,top_tenants,sql-1ef76d950cd9524a,"{""as_of_unix"": 1782864000, ""limit_k"": 50, ""lookback_days"": 3}",pilot-balanced-v1,medium,balanced,balanced,pressure_remote_raw_stressed,eu_us_gac,etl_materialized,3,3,True,false
cond-23b097e604ab92ae8e99,batch-130-repartition,repartition_join,,0,negative_control,stressed,stressed,pair-e0c1fd1b632b7c76e5cbbfd1,repartition__reference_join_control,reference_table_join_control,,,control,reference_daily_aggregate,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_tier_join,tenant_tier_daily_join,sql-8a2061c91b9cc2b2,"{""as_of_unix"": 1782864000, ""lookback_days"": 1}",pilot-balanced-wide-global-dim-v1,medium,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-23ccd3e5ca9b9f169e87,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,stressed,stressed,pair-4868fb3781dd8fd75eed1c19,gac__global_topk,gac_raw_topk,"fanin,sort_topk",event_topk,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_raw_event_topk,event_raw_wide_sample,sql-54148e535b901fdc,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 100}",raw-large-balanced-v1,large,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-23cdbefeac7e9518235f,batch-110-remote,remote_path,,0,negative_control,mitigated,mitigated,pair-1b5d80fb57ed1585e68f9300,remote_main__etl_local_control,,,,,,True,pending_execution,True,False,bundled_remote,gac_etl_top_tenants,top_tenants,sql-52494c3006664462,"{""as_of_unix"": 1782864000, ""limit_k"": 50, ""lookback_days"": 14}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_mitigated,eu_us_gac,etl_materialized,3,3,True,false
cond-24a392bc8dd2e0c19328,batch-100-gac,gac_finalization,,0,negative_control,stressed,stressed,pair-3f22c5187a371de52a513ae8,gac__tenant_point_control,,negative_control,tenant_point,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_tenant_point_raw_finalize,tenant_point_rollup,sql-fe6cfb6e2ef86f9a,"{""as_of_unix"": 1782864000, ""eu_tenant_id"": 1, ""lookback_days"": 7, ""us_tenant_id"": 10001}",pilot-balanced-v1,medium,balanced,balanced,pressure_gac_memory_stressed,eu_us_gac,multiregion_union,3,3,True,false
cond-24d14e884740e07cae5e,batch-110-remote,remote_path,,0,negative_control,stressed,stressed,pair-5ad6a515f131ea40646afc36,remote_main__etl_local_control,,,,,,True,pending_execution,True,False,bundled_remote,gac_etl_top_tenants,top_tenants,sql-52494c3006664462,"{""as_of_unix"": 1782864000, ""limit_k"": 50, ""lookback_days"": 14}",pilot-balanced-v1,medium,balanced,balanced,pressure_remote_raw_stressed,eu_us_gac,etl_materialized,3,3,True,false
cond-24f8fcc0e9a67a55add0,batch-110-remote,remote_path,remote_path,1,positive_case,mitigated,mitigated,pair-5700ec77b7931a2b4f9a653b,remote_main__topk,,,,,,True,pending_execution,False,False,bundled_remote,gac_fdw_multiregion_top_tenants_raw_finalize,top_tenants,sql-da131ead32848d65,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-25258b0e6fb750327371,batch-140-regional,regional_finalization,,0,negative_control,stressed,stressed,pair-eab3de9829df6c2287a60f57,regional__tenant_point_control,,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_point_rollup,tenant_point_rollup,sql-75c18b92ffbbbe50,"{""as_of_unix"": 1782864000, ""lookback_days"": 7, ""tenant_id"": 10}",pilot-balanced-v1,medium,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-257813410916b5cbd26f,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,mitigated,mitigated,pair-c943275c7ce80a140ff5c633,gac__global_topk,regional_topk_candidates,"fanin,sort_topk",event_topk,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_regional_event_topk,event_raw_wide_sample,sql-69cb632b6f07d7f5,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 5000}",raw-small-balanced-v1,small,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-25ce0438169ccabaa316,batch-130-repartition,repartition_join,repartition_join,1,positive_case,stressed,stressed,pair-9bed7e374b927cfcf247e6e5,repartition__scalar_summary__moderate,repartition_mapmerge_join,,,moderate,scalar_summary,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_repartition_join_summary_pair,joined_event_summary,sql-e3877f2268538288,"{""as_of_unix"": 1782864000, ""lookback_days"": 7, ""tenant_id_filter"": 0, ""tenant_modulus"": 4, ""user_id_max"": 25}",raw-small-balanced-wide-global-dim-v1,small,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-260f3ce4752a42e6be7f,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,mitigated,mitigated,pair-a6ac895eaadb147a5fb3caab,gac__local_join,regional_colocated_join,"fanin,local_join,group_merge",user_segment_join,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_regional_user_join,user_segment_topk,sql-fca2d2a6fa7af8f9,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""tenant_modulus"": 1}",pilot-balanced-v1,medium,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-26421e59b9375d3e965e,batch-110-remote,remote_path,remote_path,1,calibration,intermediate,intermediate,pair-f5720e6ee2ce16263e24e248,remote_cal_delay__selective_filter,,,,,,True,pending_execution,False,True,delay_only,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-b3d1f2c008f7bca2,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 950}",raw-small-balanced-v1,small,balanced,balanced,pressure_remote_delay_20ms,eu_us_gac,multiregion_union,3,3,True,false
cond-265e3a39b5da988bfaed,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,mitigated,mitigated,pair-4e19a9606b60adb6c65bd11a,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-e201baa549d93820,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-17 00:00:00+00"", ""limit_k"": 50000, ""tenant_modulus"": 2}",raw-small-balanced-v1,small,balanced,balanced,pressure_regional_memory_mitigated,eu_us_gac,fdw_raw,3,3,True,false
cond-275c40a5825e53c440bd,batch-110-remote,remote_path,,0,negative_control,mitigated,mitigated,pair-c3c74063b6a5d33391da13b9,remote_main__etl_local_control,,,,,,True,pending_execution,True,False,bundled_remote,gac_etl_top_tenants,top_tenants,sql-7bc17a4db0f519ac,"{""as_of_unix"": 1782864000, ""limit_k"": 50, ""lookback_days"": 60}",raw-small-balanced-v1,small,balanced,balanced,pressure_remote_mitigated,eu_us_gac,etl_materialized,3,3,True,false
cond-2852075fdfa62a09c91e,batch-140-regional,regional_finalization,regional_finalization,1,calibration,intermediate,intermediate,pair-4e19a9606b60adb6c65bd11a,regional__single_edge_user_topk,,,,,,True,pending_execution,False,True,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-e201baa549d93820,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-17 00:00:00+00"", ""limit_k"": 50000, ""tenant_modulus"": 2}",raw-small-balanced-v1,small,balanced,balanced,pressure_regional_memory_intermediate,eu_us_gac,fdw_raw,3,3,True,false
cond-288741a6718b74c12c8e,batch-100-gac,gac_finalization,,0,negative_control,mitigated,mitigated,pair-4d68d2a6d4b3bb44566e7e9a,gac__selective_filter_control,,negative_control,selective_summary,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-b3d1f2c008f7bca2,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 950}",raw-small-balanced-v1,small,balanced,balanced,pressure_gac_memory_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-28b63c185fa49d9f60c8,batch-110-remote,remote_path,remote_path,1,calibration,mitigated,mitigated,pair-a99495e0059126a8096fc0e9,remote_main__selective_filter,,,,,,True,pending_execution,False,True,bundled_remote,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-55fc56b7ec88f402,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 100}",pilot-balanced-v1,medium,balanced,balanced,pressure_remote_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-28e77eafeabff4287b4c,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,stressed,stressed,pair-5d0984c7acd57827de926246,gac__memory_response,gac_raw_aggregate,"group_merge,sort_topk,memory_spill",user_group_topk_memory,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_raw_user_topk,user_value_topk,sql-192e4f2a0299d161,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 5000, ""tenant_modulus"": 8}",raw-small-balanced-v1,small,balanced,balanced,pressure_gac_memory_stressed,eu_us_gac,multiregion_union,3,3,True,false
cond-294d2cb52f2082c0145c,batch-110-remote,remote_path,remote_path,1,calibration,mitigated,mitigated,pair-0a4c8a22dbd86e99537cc16e,remote_main__selective_filter,,,,,,True,pending_execution,False,True,bundled_remote,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-b3d1f2c008f7bca2,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 950}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-2967ee283ac4474c02c8,batch-110-remote,remote_path,,0,negative_control,stressed,stressed,pair-108be5906ce8d26e5b0c9b4e,remote_main__etl_local_control,,,,,,True,pending_execution,True,False,bundled_remote,gac_etl_top_tenants,top_tenants,sql-d3e3427daf2e443b,"{""as_of_unix"": 1782864000, ""limit_k"": 50, ""lookback_days"": 30}",raw-small-balanced-v1,small,balanced,balanced,pressure_remote_raw_stressed,eu_us_gac,etl_materialized,3,3,True,false
cond-296cd0cd8bd953029ba6,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,stressed,stressed,pair-f2d7c6f42a38127fa6fb475c,gac__memory_response,gac_raw_aggregate,"group_merge,sort_topk,memory_spill",user_group_topk_memory,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_raw_user_topk,user_value_topk,sql-3ea360aec07dbc34,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 5000, ""tenant_modulus"": 4}",pilot-balanced-v1,medium,balanced,balanced,pressure_gac_memory_stressed,eu_us_gac,multiregion_union,3,3,True,false
cond-297823367c43d4b74bc6,batch-130-repartition,repartition_join,,0,negative_control,stressed,stressed,pair-710047a281805819451c18a7,repartition__reference_join_control,reference_table_join_control,,,control,reference_daily_aggregate,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_tier_join,tenant_tier_daily_join,sql-7d384f04f17ef6fd,"{""as_of_unix"": 1782864000, ""lookback_days"": 30}",pilot-balanced-wide-global-dim-v1,medium,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-29fe7abf5f8891b8712b,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,stressed,stressed,pair-bb64a7103c2fac0a6e90e481,gac__local_join,gac_local_hash_join,"fanin,local_join,group_merge",user_segment_join,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_local_user_join,user_segment_topk,sql-f2e9546752434a40,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""tenant_modulus"": 8}",raw-large-balanced-v1,large,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-2a2570a58ca1325ac0e8,batch-110-remote,remote_path,remote_path,1,positive_case,stressed,stressed,pair-293bae51ea5ca75f1f158b7e,remote_main__raw_region_rollup,,,,,,True,pending_execution,False,False,bundled_remote,gac_fdw_multiregion_raw_region_rollup,event_full_scan_summary,sql-51e7cd650ada18c1,"{""as_of_unix"": 1782864000, ""lookback_days"": 30}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_raw_stressed,eu_us_gac,multiregion_union,3,3,True,false
cond-2a67f40ba833dd1ddb86,batch-110-remote,remote_path,remote_path,1,positive_case,mitigated,mitigated,pair-67257a57ca7bbbf5ef5b5236,remote_main__join,,,,,,True,pending_execution,False,False,bundled_remote,gac_fdw_multiregion_global_user_join,global_user_topk,sql-141aa34e20049b28,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 7}",pilot-balanced-v1,medium,balanced,balanced,pressure_remote_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-2aad25340e603b570bb7,batch-130-repartition,repartition_join,,0,negative_control,mitigated,mitigated,pair-78561424588b0722ee9e55ac,repartition__tenant_point_control,tenant_point_no_join_control,,,control,no_join_tenant_point,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_point_rollup,tenant_point_rollup,sql-9bdb9ef3b89c5575,"{""as_of_unix"": 1782864000, ""lookback_days"": 7, ""tenant_id"": 100}",raw-small-balanced-wide-global-dim-v1,small,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-2b0a0c303f677775aa0c,batch-110-remote,remote_path,remote_path,1,calibration,stressed,stressed,pair-4fd5155d998d5279e2d43fa2,remote_main__selective_filter,,,,,,True,pending_execution,False,True,bundled_remote,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-55fc56b7ec88f402,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 100}",raw-small-balanced-v1,small,balanced,balanced,pressure_remote_raw_stressed,eu_us_gac,multiregion_union,3,3,True,false
cond-2bd00434b75930bf73f9,batch-110-remote,remote_path,remote_path,1,calibration,mitigated,mitigated,pair-c617c8e736bf0563a632feac,remote_cal_delay__raw_wide,,,,,,True,pending_execution,False,True,delay_only,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,sql-5c4f96289bbcb16a,"{""as_of_unix"": 1782864000, ""limit_k"": 10000, ""lookback_days"": 30, ""min_value"": 0, ""payload_repeat"": 8, ""payload_width"": 256}",raw-small-balanced-v1,small,balanced,balanced,pressure_remote_delay_0ms,eu_us_gac,multiregion_union,3,3,True,false
